host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
24301524,2014-11-29,"Seattle, Washington, United States",Unknown,,-1.0,True,Olympic Hills,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
3969704,2012-10-25,"Seattle, Washington, United States",Unknown,,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
53169216,2016-01-03,US,Unknown,,-1.0,True,Olympic Hills,1.0,"['email', 'phone']",True,f
469819,2011-03-29,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Olympic Hills,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
43423039,2015-09-05,"Seattle, Washington, United States",within a day,60.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'google', 'reviews']",True,f
595074,2011-05-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
1783367,2012-02-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
10453254,2013-12-05,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Roosevelt,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
6223513,2013-05-04,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Olympic Hills,3.0,"['email', 'phone', 'reviews', 'kba']",True,t
21420064,2014-09-16,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
34818440,2015-06-02,"Seattle, Washington, United States",Unknown,,-1.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews']",True,f
38414268,2015-07-14,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
40215306,2015-08-01,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
7274409,2013-07-04,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
632896,2011-05-27,"Seattle, Washington, United States",Unknown,,-1.0,True,Ravenna,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
48253149,2015-11-05,"Seattle, Washington, United States",a few days or more,33.0,-1.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'kba']",True,t
11984004,2014-02-06,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
38805757,2015-07-18,US,Unknown,,-1.0,True,Roosevelt,1.0,"['email', 'phone', 'linkedin', 'jumio']",True,t
46795487,2015-10-17,"Shoreline, Washington, United States",within an hour,80.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews']",True,f
15109393,2014-05-05,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
3819432,2012-10-09,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'reviews', 'kba']",True,f
8784863,2013-09-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'linkedin', 'kba']",True,t
15188659,2014-05-06,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'reviews']",True,f
6033000,2013-04-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,3.0,"['email', 'phone', 'facebook', 'reviews']",True,f
12012741,2014-02-06,"Seattle, Washington, United States",Unknown,,-1.0,True,Meadowbrook,1.0,"['email', 'phone', 'reviews']",True,f
28011170,2015-02-19,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Meadowbrook,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
6494908,2013-05-21,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Meadowbrook,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
20380795,2014-08-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Meadowbrook,1.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",True,t
5474268,2013-03-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Meadowbrook,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
41222154,2015-08-12,"Seattle, Washington, United States",Unknown,,-1.0,True,Meadowbrook,1.0,"['phone', 'facebook']",True,f
13827169,2014-04-02,"Seattle, Washington, United States",Unknown,,-1.0,True,North Admiral,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
11543719,2014-01-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Olympic Hills,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
9320574,2013-10-09,"Seattle, Washington, United States",Unknown,,-1.0,True,Olympic Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
4328101,2012-12-05,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Olympic Hills,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
4351330,2012-12-07,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
17928378,2014-07-10,US,within a day,67.0,100.0,True,Roosevelt,3.0,"['email', 'phone', 'reviews']",True,f
14860162,2014-04-28,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Lower Queen Anne,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
21979289,2014-09-30,"Seattle, Washington, United States",Unknown,,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
12737162,2014-03-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,1.0,['phone'],True,f
2934286,2012-07-14,"New Orleans, Louisiana, United States",Unknown,,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'google', 'kba']",True,t
40817652,2015-08-07,"Greenbank, Washington, United States",Unknown,,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone']",True,f
2612779,2012-06-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,3.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
48792894,2015-11-11,US,Unknown,,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'google', 'linkedin', 'kba']",True,t
5463707,2013-03-14,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
27322459,2015-02-06,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
804996,2011-07-11,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
19289685,2014-08-01,US,within a few hours,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone']",True,f
44360796,2015-09-16,"Calgary, Alberta, Canada",within an hour,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
14595660,2014-04-22,"Seattle, Washington, United States",within a day,90.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'reviews']",True,f
16285348,2014-06-02,"Seattle, Washington, United States",within a day,86.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
34068092,2015-05-23,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'kba']",True,t
29224641,2015-03-12,"Seattle, Washington, United States",Unknown,,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'reviews']",True,f
24825213,2014-12-14,US,within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
36057637,2015-06-17,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,4.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
24134769,2014-11-25,"Seattle, Washington, United States",within a day,75.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews']",True,f
14345711,2014-04-16,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
50225118,2015-11-30,US,within an hour,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews']",True,f
7979440,2013-08-06,"Seattle, Washington, United States",within a day,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
9730643,2013-10-31,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
6218633,2013-05-04,"Seattle, Washington, United States",within a day,100.0,100.0,True,Lower Queen Anne,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
16969199,2014-06-18,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
37355259,2015-07-02,"Seattle, Washington, United States",within a day,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
14549389,2014-04-21,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
47266156,2015-10-23,"Seattle, Washington, United States",within a day,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'reviews']",True,f
52603251,2015-12-29,US,Unknown,,-1.0,True,Meadowbrook,1.0,"['email', 'phone', 'google', 'kba']",True,t
4359532,2012-12-09,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Meadowbrook,2.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
6432543,2013-05-16,US,Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
38370991,2015-07-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
33271187,2015-05-13,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Ballard,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
40879225,2015-08-08,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
160789,2010-07-08,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['phone', 'facebook']",True,f
3291162,2012-08-17,"Seattle, Washington, United States",within a few hours,80.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
941389,2011-08-08,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
20076237,2014-08-15,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
31916919,2015-04-25,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook']",True,f
25274592,2014-12-27,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
21409235,2014-09-16,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
107605,2010-04-12,"Seattle, Washington, United States",within a few hours,80.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
17224304,2014-06-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
23916634,2014-11-18,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
9365736,2013-10-11,"Seattle, Washington, United States",within a few hours,67.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
468703,2011-03-28,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
18687921,2014-07-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
15056324,2014-05-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
31490741,2015-04-19,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
6577391,2013-05-26,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
5884790,2013-04-11,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
4630668,2013-01-08,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
50064236,2015-11-28,"Snohomish, Washington, United States",a few days or more,25.0,-1.0,True,,1.0,"['phone', 'facebook']",True,f
5525234,2013-03-19,"Seattle, Washington, United States",Unknown,,-1.0,True,Victory Heights,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
27003863,2015-01-31,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Victory Heights,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
5333441,2013-03-05,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
4532827,2012-12-30,"Seattle, Washington, United States",within a day,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
5744697,2013-04-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
8021,2009-02-16,"Boston, Massachusetts, United States",within a few hours,75.0,100.0,True,Jamaica Plain,4.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
9337200,2013-10-09,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
19295720,2014-08-01,"Seattle, Washington, United States",within a day,71.0,100.0,True,,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
6807347,2013-06-08,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook']",True,f
4431710,2012-12-18,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
12219592,2014-02-13,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
1658653,2012-01-26,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['phone', 'facebook']",True,f
27603433,2015-02-11,"Seattle, Washington, United States",within a day,80.0,100.0,True,,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
225830,2010-09-06,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Victory Heights,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
21178519,2014-09-10,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'jumio']",True,t
19928221,2014-08-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
1870781,2012-03-06,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
5635244,2013-03-26,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
32426630,2015-05-02,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
756099,2011-06-28,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'jumio']",True,t
1645336,2012-01-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
33705141,2015-05-19,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Greenwood,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
5137566,2013-02-18,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
25602333,2015-01-04,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
1387754,2011-11-09,"Seattle, Washington, United States",within a day,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
16441896,2014-06-05,US,within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
8608392,2013-09-03,"Lincoln, Vermont, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
